;info;enunciado;options;ano;banca;orgao;prova;articles_mentioned_enunciado;articles_mentioned_options;all_articles_mentioned;articles_numbers;paragraphs_mentioned;chapters_mentioned;titles_mentioned;incisos_mentioned;job;is_social_work;has_articles
3567;Ano: 2019 Banca: FCC Órgão: METRÔ-SP Prova: FCC - 2019 - METRÔ-SP - Agente de Segurança Metroviária;"Em 24/09/2018 foi sancionada a Lei no 13.718, que torna crime a importunação sexual. Mencionada lei
";"Alternativas
A
determina prisão de 1 a 5 anos para os criminosos.
B
revoga várias das determinações que haviam sido apresentadas pela Lei Maria da Penha.
C
transforma em contravenção penal os atos considerados obscenos, estando o agressor sujeito à multa.
D
torna sinônimos importunação sexual e assédio sexual porque ambos os atos ocorrem em transportes públicos.
E
tem âmbito federal e deve ser regulamentada nos níveis estadual e municipal para ter efeitos práticos e legítimos.";2019;FCC;METRÔ-SP ; FCC - 2019 - METRÔ-SP - Agente de Segurança Metroviária;;;;;;;;;Agente de Segurança Metroviária;0.0;0.0
3570;Ano: 2018 Banca: VUNESP Órgão: Prefeitura de Registro - SP Prova: VUNESP - 2018 - Prefeitura de Registro - SP - Advogado;Consoante o previsto na Legislação Especial, assinale a alternativa correta.;"Alternativas
A
No procedimento judicial de execução penal previsto na Lei de Execução Penal (Lei n° 7.210/84), das decisões proferidas pelo juiz caberá recurso de agravo, com efeito suspensivo.
B
No procedimento previsto na Lei dos Juizados Especiais Cíveis e Criminais (Lei n° 9.099/95), o não oferecimento da representação na audiência preliminar implica decadência do direito.
C
Nos casos de violência doméstica e familiar contra mulher, consoante o previsto na Lei “Maria da Penha” (Lei n° 11.340/06), poderá o delegado de polícia, quando necessário, sem prejuízo de outras medidas, determinar a separação de corpos.
D
Nos termos da Lei n° 12.850/13, o juiz, quando necessário, participará das negociações realizadas entre as partes para a formalização do acordo de colaboração, que ocorrerá entre o delegado de polícia, o investigado e o defensor, com a manifestação do Ministério Público, ou, conforme o caso, entre o Ministério Público e o investigado ou acusado e seu defensor.
E
Consoante o previsto na Lei n° 12.037/09 (Identificação Criminal), a exclusão dos perfis genéticos dos bancos de dados coletados e armazenados nas hipóteses legais de identificação criminal ocorrerá no término do prazo estabelecido em lei para a prescrição do delito.";2018;VUNESP;Prefeitura de Registro - SP ; VUNESP - 2018 - Prefeitura de Registro - SP - Advogado;;;;;;;;;Advogado;0.0;0.0
3573;Ano: 2019 Banca: CESPE / CEBRASPE Órgão: TJ-AM Prova: CESPE - 2019 - TJ-AM - Analista Judiciário - Serviço Social;"Francisca, com sessenta anos de idade, trabalha como servidora pública da administração direta de Manaus e lá reside com seu esposo, Juarez, que tem sessenta e cinco anos de idade e é aposentado, e com seu neto, Antônio, de dezesseis anos de idade. O salário que Francisca recebe hoje é superior a dois salários mínimos e a aposentadoria do Juarez é de um salário mínimo.




Considerando essa situação hipotética, julgue os itens subsecutivos, de acordo com o Estatuto do Idoso, a Lei Maria da Penha e a lei que institui o Sistema Nacional de Atendimento Socioeducativo (SINASE).




O poder público deve assegurar a Francisca prioridade especial de atendimento em órgãos públicos, considerando a sua idade.
";"Alternativas
Certo
Errado";2019;CESPE;TJ-AM ; CESPE - 2019 - TJ-AM - Analista Judiciário - Serviço Social;;;;;;;;;Analista Judiciário Serviço Social;1.0;0.0
3576;Ano: 2019 Banca: AMEOSC Órgão: Prefeitura de São José do Cedro - SC Prova: AMEOSC - 2019 - Prefeitura de São José do Cedro - SC - Assistente Social;Pode-se afirmar, com base no que estabelece a Lei Maria da Penha:;"Alternativas
A
O Poder Judiciário, na elaboração de sua proposta orçamentária, poderá prever recursos para a criação e manutenção da equipe de atendimento multidisciplinar, nos termos do plano plurianual.
B
O Ministério Público intervirá, quando não for parte, nas causas cíveis e criminais decorrentes da violência doméstica e familiar contra a mulher.
C
A defesa dos interesses e direitos transindividuais previstos nesta Lei poderá ser exercida, concorrentemente, pela Defensoria Pública e por associação de atuação na área, regularmente constituída há pelo menos dois anos, nos termos da legislação civil.
D
Descumprir decisão judicial que defere medidas protetivas de urgência previstas nesta Lei – pena: detenção, de 3 (três) meses a 3 (três) anos.";2019;AMEOSC;Prefeitura de São José do Cedro - SC ; AMEOSC - 2019 - Prefeitura de São José do Cedro - SC - Assistente Social;;;;;;;;;Assistente Social;1.0;0.0
3579;Ano: 2019 Banca: CESPE / CEBRASPE Órgão: TJ-PA Prova: CESPE - 2019 - TJ-PA - Juiz de Direito Substituto.;"Francisca foi agredida violentamente por Carlos, com quem é casada, após uma discussão ocorrida dentro de um bar. Das lesões resultaram graves sequelas, entre elas a perda da visão de um de seus olhos. O casal não possui filhos, Carlos está desempregado e o único bem que possui é a residência do casal. Não há nenhuma ocorrência registrada contra ele. Sentindo-se ameaçada e com medo de novas agressões, Francisca procurou a delegacia de proteção e violência contra a mulher.




Considerando a situação hipotética, julgue os itens seguintes.

I As medidas protetivas de urgência não poderão ser requeridas diretamente por Francisca, sendo obrigatória a representação à autoridade policial ou ao Ministério Público.

II Em todos os atos processuais cíveis e criminais, Francisca, por estar em situação de violência doméstica e familiar, deverá estar acompanhada de advogado.

III O magistrado poderá determinar o afastamento de Francisca do lar, sem prejuízo dos direitos relativos a bens e alimentos.




Assinale a opção correta.";"Alternativas
A
Apenas o item I está certo.
B
Apenas o item III está certo.
C
Apenas os itens I e II estão certos.
D
Apenas os itens II e III estão certos.
E
Todos os itens estão certos.";2019;CESPE;TJ-PA ; CESPE - 2019 - TJ-PA - Juiz de Direito Substituto.;;;;;;;;['\nii ', '\niii '];Juiz de Direito Substituto.;0.0;0.0
3582;Ano: 2019 Banca: Quadrix Órgão: Prefeitura de Cristalina - GO Prova: Quadrix - 2019 - Prefeitura de Cristalina - GO - Assistente Social;A violência doméstica é uma realidade que se faz presente no cotidiano de várias mulheres. Dentro desse cenário, a Lei n.º 11.340/2006, também denominada Lei Maria da Penha, é um importante instrumento que apresenta mecanismos tanto de coibição da violência quanto de proteção às mulheres. Quanto à Lei Maria da Penha, assinale a alternativa correta.;"Alternativas
A
A Lei Maria da Penha se aplica a todas as situações de violência contra a mulher, inclusive naquelas que ocorrem no contexto da rua, em conflitos de trânsito, em que um desconhecido profere uma palavra ofensiva a uma mulher.
B
Uma das medidas protetivas de urgência aplicadas pelo juiz ao agressor é a determinação da prestação de alimentos provisórios à mulher vítima de violência doméstica.
C
Totalizam quatro os tipos de violência contra a mulher expressos e identificados na Lei Maria da Penha. São elas as violências físicas, psicológicas, morais e sexuais.
D
Uma das penas aplicadas pelos juízes ao agressor é a prestação pecuniária ou a doação de cestas básicas para instituições filantrópicas cadastradas no fórum.
E
Entre as medidas integradas de prevenção à violência doméstica contra a mulher, destaca‐se o fornecimento de transporte, para a ofendida e seus dependentes, para abrigo ou local seguro, após a ocorrência da violência e quando houver risco de morte.";2019;Quadrix;Prefeitura de Cristalina - GO ; Quadrix - 2019 - Prefeitura de Cristalina - GO - Assistente Social;;;;;;;;;Assistente Social;1.0;0.0
3585;Ano: 2019 Banca: GANZAROLI Órgão: Prefeitura de Itapaci - GO Prova: GANZAROLI - 2019 - Prefeitura de Itapaci - GO - Assistente Social;"O Congresso aprovou o novo diploma legal, que foi batizado de Lei Maria da Penha, em homenagem (I) à farmacêutica cearense Maria da Penha Maia Fernandes, que em 1983 recebeu um tiro do marido, enquanto dormia. Da agressão resultou a perda dos movimentos das pernas e viver numa cadeira de rodas - paraplégica. Ele não parou por aí - mais uma vez atentou contra a vida da mulher, por eletrocussão. Maria da Penha buscou ajuda e saiu de casa juntamente com as filhas. Num périplo em busca de justiça, (II) Maria da Penha conseguiu ver o marido punido 19 ano depois com uma condenação de 10 anos de prisão. Ele ficou preso apenas por dois anos em regime fechado. Maria da Penha tornou-se símbolo de luta. (III) Uma em cada cinco mulheres já sofreu algum tipo de violência física ou emocional. E pior, na maioria das vezes dentro da sua própria casa, demonstram os estudos. A Lei é uma grande conquista que a Câmara dos Deputados votou, pois (IV) possibilita que agressores sejam presos em flagrante ou tenham a sua prisão preventiva decretada. Também não poderão pagar seus crimes com penas alternativas. O tempo máximo de detenção passou de um para três anos. (V) A Lei também prevê o afastamento do agressor do domicílio e a proibição de se aproximar da mulher, não o excluindo de ter contato com os. filhos. É o fim da impunidade (Deputada Federal Solange Amaral Procuradora Especial da Mulher na Câmara dos Deputados.




No texto acima existem cinco tópicos, em negrito e sublinhado. De acordo com os mesmos podemos afirmar que: ";"Alternativas
A
Os grifos (I, II, III, IV, V) estão corretos.
B
Somente os grifos (II, III) estão corretos.
C
Os grifos (IV, V) estão incorretos.
D
Somente o grifo (V) está incorreto.";2019;GANZAROLI;Prefeitura de Itapaci - GO ; GANZAROLI - 2019 - Prefeitura de Itapaci - GO - Assistente Social;;;;;;;;;Assistente Social;1.0;0.0
3588;Ano: 2017 Banca: INSTITUTO AOCP Órgão: Prefeitura de Pinhais - PR Prova: INSTITUTO AOCP - 2017 - Prefeitura de Pinhais - PR - Educador Social;"Observe a figura a seguir, preencha a lacuna que se encontra ao centro e assinale a alternativa correta.


";"Alternativas
A
ECA – Estatuto da Criança e do Adolescente
B
Lei Maria da Penha
C
Estatuto do Idoso
D
LDB – Lei de Diretrizes e Bases da Educação
E
SINASE: Noções sobre o Sistema Nacional de Atendimento Socioeducativo";2017;INSTITUTO;Prefeitura de Pinhais - PR ; INSTITUTO AOCP - 2017 - Prefeitura de Pinhais - PR - Educador Social;;;;;;;;;Educador Social;0.0;0.0
3591;Ano: 2018 Banca: Quadrix Órgão: CRESS-PR Prova: Quadrix - 2018 - CRESS-PR - Agente Fiscal;"A trajetória histórica dos movimentos sociais e das lutas para a garantia de direitos de crianças, adolescentes, mulheres e idosos permitiu a criação de leis para esses públicos: o Estatuto da Criança e do Adolescente (ECA); o Estatuto do Idoso; e a Lei n.º 11.340/2006, conhecida como Lei Maria da Penha. Com base nessas legislações, julgue o item.




É obrigatória a permanência de um acompanhante para prestar assistência ao idoso internado ou em observação, devendo o hospital proporcionar as condições adequadas para sua permanência.";"Alternativas
Certo
Errado";2018;Quadrix;CRESS-PR ; Quadrix - 2018 - CRESS-PR - Agente Fiscal;;;;;;;;;Agente Fiscal;0.0;0.0
3594;Ano: 2016 Banca: FGV Órgão: Prefeitura de São Paulo - SP Prova: FGV - 2016 - Prefeitura de São Paulo - SP - Professor - Sociologia;"                          Maria da Vila Matilde

(Porque se a da Penha é brava, imagine a da Vila Matilde!)




Cadê meu celular?           

Eu vou ligar prum oito zero

Vou entregar teu nome        

E explicar meu endereço      

Aqui você não entra mais     

Eu digo que não te conheço  

E jogo água fervendo              

Se você se aventurar (...)           

E quando o samango chegar  

Eu mostro o roxo no meu braço

Entrego teu baralho                 

Teu bloco de pule                     

Teu dado chumbado                 

Ponho água no bule                  

Passo e ofereço um cafezim        

Cê vai se arrepender de levantar a mão pra mim (...)

Mão, cheia de dedo                     

Dedo, cheio de unha suja                

E pra cima de mim? Pra cima de muá? Jamé, mané!

Cê vai se arrepender de levantar a mão pra mim.




(Samba-de-breque com arranjo distorcido gravado por Elza Soares [A Mulher do Fim do Mundo, 2015])




Após o estudo do tema “gênero”, o professor de sociologia propõe uma atividade sobre o problema da violência doméstica no Brasil hoje a partir da apreciação e da análise da música “Maria da Vila Matilde”, da leitura e compreensão da legislação brasileira recente que trata da violência doméstica e da construção coletiva de uma campanha contra a violência doméstica a ser realizada na escola, em colaboração com outros alunos e professores.

As opções a seguir descrevem corretamente os objetivos e os métodos dessa atividade, em sintonia com os textos dos PCNs-Ensino Médio, à exceção de uma. Assinale-a.";"Alternativas
A
Mobilizar conceitos da teoria sociológica e da antropologia, como os de gênero, violência de gênero e dominação masculina, para caracterizar as especificidades da violência doméstica.
B
Contextualizar historicamente a música e as leis, relacionando-as às lutas do movimento feminista e à ampliação dos conceitos de vítima e crime no campo do direito.
C
Enfatizar uma investigação do social a partir das questões do cotidiano, selecionando temas de interesse do educando e propondo atividades que permitam ao aluno ser um agente construtor do conhecimento.
D
Privilegiar abordagens interdisciplinares, realizando exercícios de apreciação musical que permitam reconhecer os recursos usados para aumentar o alcance da denúncia contra a violência doméstica.
E
Entender o processo de obtenção de direitos sociais como uma concessão do Estado, apoiada pelos sistemas político-partidário e jurídico.";2016;FGV;Prefeitura de São Paulo - SP ; FGV - 2016 - Prefeitura de São Paulo - SP - Professor - Sociologia;;;;;;;;;Professor Sociologia;0.0;0.0
