;enunciado;options;ano;banca;orgao;prova
5102;Quanto à sistemática recursal prevista no Estatuto da Criança e do Adolescente, é correto afirmar:;[];2015;FCC;DPE-SP ; FCC - 2015 - DPE-SP - Defensor Público
5103;O Ministério Público do Rio Grande do Sul propõe ação de destituição do poder familiar cumulada com pedido de aplicação de medida de proteção para uma criança que se encontra na cidade de Porto Alegre temporariamente com o genitor, usuário de drogas e impossibilitado momentaneamente de assumir os cuidados da criança. Sua guarda provisória é, então, conferida ao irmão do genitor, também residente em Porto Alegre. Ocorre que, em questão de dias, a criança retorna aos cuidados da genitora na cidade de São Paulo, pessoa que sempre foi a responsável pelos seus cuidados. Diante do caso apresentado, para o julgamento da referida ação, é competente a comarca de;[];2015;FCC;DPE-SP ; FCC - 2015 - DPE-SP - Defensor Público
5104;A Lei Federal n° 12.594/12, que instituiu o Sistema Nacional Socioeducativo e regulamentou a execução das medidas socioeducativas impostas a adolescentes autores de atos infracionais, com relação à atuação da defesa, previu expressamente, seja por meio da Defensoria Pública ou de seu órgão de execução, que;[];2015;FCC;DPE-MA ; FCC - 2015 - DPE-MA - Defensor Público
5105;"De acordo com o disposto no Estatuto da Criança e do Adolescente (ECA), julgue o item subsequente.

O dirigente de entidade que desenvolve programa de acolhimento institucional é equiparado, para todos os efeitos de direito, ao guardião, de modo que deve remeter anualmente à autoridade judiciária relatório detalhado acerca do desenvolvimento de cada criança ou adolescente acolhido.


";[];2015;CESPE;MPOG ; CESPE - 2015 - MPOG - Assistente Social - Cargo 16
5106;"De acordo com o disposto no Estatuto da Criança e do Adolescente (ECA), julgue o item subsequente.

As entidades de atendimento a crianças e adolescentes são responsáveis pelo planejamento e execução de programas de proteção e socioeducativos, tais como orientação e apoio sociofamiliar, acolhimento institucional, liberdade assistida, prestação de serviços à comunidade, semiliberdade, abrigo e internação.


";[];2015;CESPE;MPOG ; CESPE - 2015 - MPOG - Assistente Social - Cargo 16
5107;Quanto à sistemática recursal prevista no Estatuto da Criança e do Adolescente, é correto afirmar:;[];2015;FCC;DPE-SP ; FCC - 2015 - DPE-SP - Defensor Público
5108;O Ministério Público do Rio Grande do Sul propõe ação de destituição do poder familiar cumulada com pedido de aplicação de medida de proteção para uma criança que se encontra na cidade de Porto Alegre temporariamente com o genitor, usuário de drogas e impossibilitado momentaneamente de assumir os cuidados da criança. Sua guarda provisória é, então, conferida ao irmão do genitor, também residente em Porto Alegre. Ocorre que, em questão de dias, a criança retorna aos cuidados da genitora na cidade de São Paulo, pessoa que sempre foi a responsável pelos seus cuidados. Diante do caso apresentado, para o julgamento da referida ação, é competente a comarca de;[];2015;FCC;DPE-SP ; FCC - 2015 - DPE-SP - Defensor Público
5109;A Lei Federal n° 12.594/12, que instituiu o Sistema Nacional Socioeducativo e regulamentou a execução das medidas socioeducativas impostas a adolescentes autores de atos infracionais, com relação à atuação da defesa, previu expressamente, seja por meio da Defensoria Pública ou de seu órgão de execução, que;[];2015;FCC;DPE-MA ; FCC - 2015 - DPE-MA - Defensor Público
5110;A respeito da remissão concedida como forma de exclusão do processo, segundo disciplinada no Estatuto da Criança e do Adolescente, pode-se afirmar que;[];2015;FCC;DPE-MA ; FCC - 2015 - DPE-MA - Defensor Público
5111;O Estatuto da Criança e do Adolescente (ECA), Lei nº 8.069/1990, em seu Art. 53, declara que a criança e o adolescente têm direito à educação, visando ao pleno desenvolvimento de sua pessoa, ao preparo para o exercício da cidadania e à qualificação para o trabalho. Para tanto, é preciso assegurar-lhes:;[];2015;Prefeitura;Prefeitura de Fortaleza - CE ; Prefeitura de Fortaleza - CE - 2015 - Prefeitura de Fortaleza - CE - Professor - Pedagogo
5112;A respeito da contratação de aprendiz com deficiência,;[];2015;FCC;TRT - 23ª REGIÃO (MT) ; FCC - 2015 - TRT - 23ª REGIÃO (MT) - Juiz do Trabalho Substituto
5113;Recebida denúncia de que determinada criança está exercendo atividade em condições que caracterizam situação de exploração do trabalho infantil, dentro de suas atribuições, deverá o Conselho Tutelar em virtude de disposição legal;[];2015;FCC;TRT - 23ª REGIÃO (MT) ; FCC - 2015 - TRT - 23ª REGIÃO (MT) - Juiz do Trabalho Substituto
5114;"Como resultado do debate sobre a chamada ""Lei da Palmada"", com o escopo de ampliar a proteção do direito da criança e do adolescente de serem educados e cuidados sem o uso de castigos físicos ou de tratamento cruel ou degradante, passou o Estatuto da Criança e do Adolescente e/ou outras leis correlatas a";[];2015;FCC;TJ-AL ; FCC - 2015 - TJ-AL - Juiz Substituto
5115;De acordo com a legislação em vigor, no caso de um adolescente de 14 anos praticar ato infracional equiparado a furto qualificado, é possível ao;[];2015;FCC;TJ-AL ; FCC - 2015 - TJ-AL - Juiz Substituto
5116;É característica da doutrina da situação irregular, que inspirou as legislações anteriores do Estatuto da Criança e do Adolescente, a;[];2015;FCC;TJ-AL ; FCC - 2015 - TJ-AL - Juiz Substituto
5117;"Art. 4º É dever da família, da comunidade, da sociedade em geral e do poder público assegurar, com absoluta prioridade, a efetivação dos direitos referentes à vida, à saúde, à alimentação, à educação, ao esporte, ao lazer, à profissionalização, à cultura, à dignidade, ao respeito, à liberdade e à convivência familiar e comunitária.


O texto da lei define que a garantia de prioridade compreende 

";[];2015;FUNRIO;UFRB ; FUNRIO - 2015 - UFRB - Técnico em assuntos educacionais
5118;Quanto ao Direito à Profissionalização e à Proteção no Trabalho, previsto no Capítulo V, do Título II do Estatuto da Criança e do Adolescente, nos artigos 60 e seguintes, a aprendizagem está definida como;[];2015;VUNESP;TJ-MS ; VUNESP - 2015 - TJ-MS - Juiz Substituto
5119;Com relação à retrospectiva e evolução históricas do tratamento jurídico destinado à criança e ao adolescente no ordenamento pátrio, é correto afirmar que;[];2015;VUNESP;TJ-MS ; VUNESP - 2015 - TJ-MS - Juiz Substituto
5120;De acordo com a jurisprudência atual do STF e do STJ, assinale a opção correta a respeito dos direitos da criança e do adolescente.;[];2015;CESPE;TJ-DFT ; CESPE - 2015 - TJ-DFT - Juiz de Direito Substituto
5121;Cada uma das próximas opções apresenta uma situação hipotética que envolve crianças e adolescentes. Assinale a opção que apresenta situação em que os direitos das crianças e dos adolescentes estão sendo respeitados, conforme previsto no ECA.;[];2015;CESPE;TJ-DFT ; CESPE - 2015 - TJ-DFT - Juiz de Direito Substituto
5122;A desjudicialização do atendimento é apontada por alguns autores como uma das tendências incorporadas pelo Estatuto da Criança e do Adolescente − ECA para a proteção dos direitos da população infanto-juvenil. Todavia, para algumas situações, ainda reservou a lei a necessidade de intervenção judicial específica. Nessa linha, segundo prevê expressamente o ECA, é necessária;[];2015;FCC;TJ-SC ; FCC - 2015 - TJ-SC - Juiz Substituto
5123;João tem 19 anos e cumpre medida socioeducativa de internação há 2 anos e 6 meses pela prática de latrocínio. Em um tumulto havido no centro de internação, a João foi imputada a prática de tentativa de homicídio, razão pela qual é preso em flagrante. Conforme dispõe expressamente a legislação em vigor,;[];2015;FCC;TJ-SC ; FCC - 2015 - TJ-SC - Juiz Substituto
5124;De acordo com o Estatuto da Criança e do Adolescente (ECA), verificada a prática de ato infracional, a autoridade competente poderá aplicar determinadas medidas ao adolescente. No que se refere a essas medidas, assinale a alternativa que apresenta uma forma de transição para o meio aberto, possibilitando a realização de atividades externas, independentemente de autorização judicial.;[];2015;FUNIVERSA;PC-DF ; FUNIVERSA - 2015 - PC-DF - Perito Médico-Legista
5125;"Quanto às medidas aplicáveis aos pais ou responsável, julgue os itens abaixo:

I – Prestação de serviços à comunidade.
II – Encaminhamento a cursos ou programas de orientação.
III – Encaminhamento a tratamento psicológico ou psiquiátrico.
IV – Obrigação de reparar o dano.";[];2010;MS;SEDS-PE ; MS CONCURSOS - 2010 - SEDS-PE - Sargento - Policia Militar
5126;"Sobre autorização judicial expressa para a criança, desacompanhada dos pais ou responsável, poder viajar para fora da comarca onde reside, julgue os itens abaixo:

I ­ A autoridade judiciária poderá conceder autorização válida por três anos.
II ­ Quando se tratar de viagem ao exterior, a autorização é dispensável se a criança viajar na companhia de um dos pais.
III ­ Sem prévia e expressa autorização judicial, nenhuma criança ou adolescente nascido em território nacional poderá sair do País em companhia de estrangeiro residente ou domiciliado no exterior.
IV ­ A autorização não será exigida quando tratar­-se de comarca contígua à da residência da criança, se na mesma unidade da Federação, ou incluída na mesma região metropolitana.";[];2010;MS;SEDS-PE ; MS CONCURSOS - 2010 - SEDS-PE - Sargento - Policia Militar
5127;Segundo a Lei 8.069/90 (Estatuto da Criança e do Adolescente), qual a penalidade prevista para aquele que “ Prometer ou efetivar a entrega de filho ou pupilo a terceiro, mediante paga ou recompensa” ?;[];2010;MS;SEDS-PE ; MS CONCURSOS - 2010 - SEDS-PE - Sargento - Policia Militar
5128;"Assinale a resposta correta, considerando as seguintes assertivas:

I. Segundo o expressamente previsto pelo Estatuto da Criança e do Adolescente, os hospitais e demais estabelecimentos de atenção à saúde de gestantes, públicos e particulares, são obrigados a proceder a exames visando ao diagnóstico e terapêutica de anormalidades no metabolismo do recém-nascido, bem como prestar orientação aos pais.

II. Segundo o expressamente previsto pelo Estatuto da Criança e do Adolescente, o poder público, as instituições e os empregadores, propiciarão condições adequadas ao aleitamento materno, inclusive aos filhos de mães submetidas a medida privativa de liberdade, bem como o apoio alimentar à gestante e à nutriz que dele necessitem.

III. Segundo o expressamente previsto pelo Estatuto da Criança e do Adolescente, a gestante deverá será encaminhada aos diferentes níveis de atendimento, segundo critérios médicos específicos, obedecendo- se ao princípio de centralização seletiva do Sistema de Saúde.

Assinale a resposta correta:";[];2013;IESES;SEPLAG-MG ; IESES - 2013 - SEPLAG-MG - Gestor Governamental
5129;Quanto à interposição de recurso no âmbito da Lei nº 8.069/1990, é correto afirmar que:;[];2015;FGV;DPE-RO ; FGV - 2015 - DPE-RO - Analista da Defensoria Pública - Analista Jurídico
5130;Recorre a defesa de adolescente infrator contra a remissão proposta pelo membro do Ministério Público cumulada com a aplicação da medida socioeducativa de advertência e protetiva de verificação de matrícula e frequência obrigatória em estabelecimento de ensino, nos termos do artigo 126 e inciso III do artigo 180, ambos do Estatuto da Criança e do Adolescente. Cumpre informar que a remissão foi homologada pelo magistrado de primeiro grau competente, o qual também aplicou as medidas socioeducativa e protetiva. Alega a defesa a impossibilidade de se cumular remissão e aplicação de medidas socioeducativas de caráter pedagógico. Considerando os dados fornecidos pelo problema, é correto afirmar que:;[];2015;FGV;DPE-RO ; FGV - 2015 - DPE-RO - Analista da Defensoria Pública - Analista Jurídico
5131;"Claudio, com 17 anos de idade, foi apreendido em flagrante quando praticava ato infracional análogo ao crime previsto no artigo 33, caput, da Lei nº 11.343/2006, trazendo consigo, com a finalidade de traficar entorpecentes, cerca de 48 gramas de cannabis sativa, vulgarmente conhecida como maconha, prensada e acondicionada em vinte e um invólucros de plástico transparente. Com o adolescente foi ainda arrecadada a quantia de R$ 150,00 (cento e cinquenta reais) em espécie. A sentença julgou procedente a representação do Ministério Público, aplicando ao adolescente a medida socioeducativa de semiliberdade, com base no artigo 112, V, combinado com o artigo 120, ambos da Lei nº 8.069/90. Apela o Defensor Público do adolescente alegando a nulidade do processo, considerando que o menor foi ouvido informalmente pelo membro do Ministério Público sem a presença da defesa técnica.

A partir desses dados, é correto afirmar que:";[];2015;FGV;DPE-RO ; FGV - 2015 - DPE-RO - Analista da Defensoria Pública - Analista Jurídico
5132;Acerca do contrato de aprendizagem, marque a alternativa INCORRETA:;[];2015;TRT;TRT - 8ª Região (PA e AP) ; TRT 8R - 2015 - TRT - 8ª Região (PA e AP) - Juiz do Trabalho Substituto
5133;Aponte a alternativa que contém afirmação incorreta sobre a autorização para viagens de crianças e adolescentes:;[];2015;MPE-SP;MPE-SP ; MPE-SP - 2015 - MPE-SP - Promotor de Justiça
